Id,Street,Utilities,CentralAir,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,FV,RH,RL,RM,IR2,IR3,Reg,HLS,Low,Lvl,CulDSac,FR2,FR3,Inside,Mod,Sev,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,2fmCon,Duplex,Twnhs,TwnhsE,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Gable,Gambrel,Hip,Mansard,Shed,Membran,Metal,Roll,Tar&Grv,WdShake,WdShngl,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,Brk Cmn,CmentBd,Other,Wd Shng,None,Fa,Gd,TA,Po,PConc,Slab,Wood,Mn,No,BLQ,GLQ,LwQ,Rec,Unf,GasA,GasW,Grav,OthW,Wall,FuseF,FuseP,Mix,SBrkr,Maj2,Min1,Min2,Typ,Attchd,Basment,BuiltIn,CarPort,Detchd,RFn,P,Y,CWD,Con,ConLD,ConLI,ConLw,New,Oth,WD,AdjLand,Alloca,Family,Normal,Partial,SalePrice
428,1,0,1,3.044522437723423,4.356708826689592,9.058819564334941,4,1.9459101490553132,7.579678823090456,7.579678823090456,0.0,5.666426688112432,0.0,6.429719478039138,6.811244378601294,0.0,0.0,6.811244378601294,0.0,0.0,1,0.0,3,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.59917655301345
429,1,0,1,3.044522437723423,4.174387269895637,8.81922185757494,7,1.791759469228055,7.60489448081162,7.60489448081162,4.6913478822291435,6.499787040655854,0.0,6.300785794663244,7.097548850614793,0.0,0.0,7.097548850614793,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,0.0,2.0,4.663439094112067,4.007333185232471,0.0,0.0,0.0,0.0,0.0,9,2007,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,12.182804018590819
430,1,0,1,3.044522437723423,4.875197323201151,9.346443454968522,6,1.791759469228055,7.5953872788539725,7.5953872788539725,0.0,6.913737350659685,0.0,5.961005339623274,7.239214973779806,0.0,0.0,7.253470382684528,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,0.6931471805599453,2.0,0.0,0.0,5.135798437050262,0.0,0.0,0.0,0.0,3,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.072541252905651
431,1,0,1,5.081404364984463,3.091042453358316,7.427144133408616,6,1.791759469228055,7.586803535162581,7.586803535162581,5.4510384535657,5.961005339623274,0.0,4.574710978503383,6.182084906716632,6.22455842927536,0.0,6.895682697747868,0.0,0.0,1,0.6931471805599453,2,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.355101379776661
432,1,0,1,3.9318256327243257,4.110873864173311,8.628197749459149,6,2.0794415416798357,7.560601162768557,7.6004023345004,0.0,0.0,0.0,6.804614520062624,6.804614520062624,4.709530201312334,0.0,7.089243155027514,0.0,0.0,1,0.0,4,0.6931471805599453,0.0,0.0,0.0,4.59511985013459,0.0,0.0,0.0,0.0,0.0,9,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.288531131754366
433,1,0,1,5.081404364984463,3.2188758248682006,7.560601162768557,5,1.791759469228055,7.586803535162581,7.586803535162581,5.932245187448011,6.156978985585555,0.0,5.68697535633982,6.641182169740591,6.398594934535208,0.0,7.2196420401307355,0.6931471805599453,0.0,1,0.6931471805599453,2,0.6931471805599453,0.0,2.0,5.484796933490655,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,8,2007,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.715866308966918
434,1,0,1,4.110873864173311,4.61512051684126,9.290998274993637,6,1.791759469228055,7.599901959208498,7.6004023345004,0.0,0.0,0.0,6.831953565565855,6.831953565565855,6.520621127558696,0.0,7.380879035564116,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,0.6931471805599453,2.0,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,7,2008,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.106252310247962
435,1,0,1,5.198497031265826,3.091042453358316,7.544861068658458,4,2.0794415416798357,7.587310506022615,7.587310506022615,0.0,6.206575926724928,0.0,4.912654885736052,6.447305862541213,0.0,0.0,6.447305862541213,0.6931471805599453,0.0,1,0.0,1,0.6931471805599453,0.0,0.0,4.48863636973214,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.302204433654575
436,1,0,1,4.110873864173311,3.784189633918261,9.275003885301905,7,1.9459101490553132,7.599401333415815,7.599401333415815,0.0,5.955837369464831,5.84354441703136,4.2626798770413155,6.684611727667927,6.727431724850855,0.0,7.415776975415394,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,0.6931471805599453,2.0,5.0689042022202315,4.127134385045092,0.0,0.0,0.0,0.0,0.0,4,2009,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,12.26434155365415
437,1,0,1,3.9318256327243257,3.713572066704308,8.38958706681109,6,2.1972245773362196,7.560601162768557,7.576097340623111,0.0,0.0,0.0,6.47543271670409,6.47543271670409,5.953243334287785,0.0,7.020190708311925,0.0,0.0,1,0.0,2,0.6931471805599453,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2006,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.661345470088502
438,1,0,1,3.828641396489095,3.9318256327243257,8.699681400989514,6,2.0794415416798357,7.563719668414366,7.60339933974067,0.0,0.0,0.0,6.785587645007929,6.785587645007929,0.0,0.0,6.807934943699926,0.0,0.0,1,0.0,2,0.6931471805599453,0.0,1.0,0.0,0.0,4.663439094112067,0.0,0.0,0.0,0.0,1,2009,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.686878772093667
439,1,0,0,3.4339872044851463,3.713572066704308,8.361941906144946,5,1.9459101490553132,7.5569505720129,7.602401335665818,0.0,5.902633333401366,0.0,4.330733340286331,6.089044875446846,0.0,0.0,6.543911845564792,0.0,0.0,1,0.0,2,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,3.5553480614894135,0.0,0.0,0.0,0.0,3,2007,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.411446296020374
440,1,0,1,3.9318256327243257,4.219507705176107,9.42181611842271,6,2.1972245773362196,7.560601162768557,7.601402334583733,0.0,0.0,0.0,6.529418838262226,6.529418838262226,6.240275845170769,0.0,7.087573705557973,0.0,0.0,1,0.0,3,0.6931471805599453,0.0,2.0,0.0,3.8501476017100584,0.0,0.0,0.0,0.0,6.68586094706836,8,2009,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,11.608235644774552
441,1,0,1,3.044522437723423,4.663439094112067,9.644198554585564,10,1.791759469228055,7.605392364814935,7.605392364814935,5.303304908059076,7.477604243197589,6.29156913955832,6.670766320845874,8.037543185118697,0.0,0.0,7.784473235736469,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,1.0986122886681098,3.0,0.0,4.290459441148391,0.0,0.0,5.14166355650266,0.0,0.0,4,2009,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,13.226723392728571
442,1,0,0,4.51085950651685,4.532599493153256,9.401704256754366,4,1.6094379124341003,7.578656850594762,7.578656850594762,5.602118820879701,4.897839799950911,0.0,7.176254532017144,7.273092595999522,0.0,0.0,7.273092595999522,0.0,0.0,2,0.0,4,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2008,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.678439903447801
443,1,0,1,3.9318256327243257,3.970291913552122,8.738895704934043,5,2.0794415416798357,7.565793282428515,7.597396320212795,0.0,0.0,0.0,6.983789965258135,6.983789965258135,6.100318952020064,0.0,7.3613754289773485,0.0,0.0,2,0.0,3,0.6931471805599453,0.6931471805599453,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.000891794590137
444,1,0,1,4.795790545596741,3.9889840465642745,8.274611946209552,7,1.791759469228055,7.604396348796338,7.60489448081162,4.290459441148391,0.0,0.0,7.138073034044347,7.138073034044347,0.0,0.0,7.138073034044347,0.0,0.0,2,0.0,2,0.6931471805599453,0.6931471805599453,3.0,4.976733742420574,2.833213344056216,0.0,0.0,0.0,0.0,0.0,6,2007,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,12.058152515453552
445,1,0,1,4.110873864173311,4.2626798770413155,9.076923258535832,7,1.791759469228055,7.598399329323964,7.59890045687141,0.0,6.466144724237619,0.0,5.6131281063880705,6.82001636467413,6.883462586413092,0.0,7.554334823725748,0.6931471805599453,0.0,2,0.6931471805599453,4,0.6931471805599453,0.6931471805599453,2.0,4.976733742420574,4.897839799950911,0.0,0.0,0.0,0.0,0.0,7,2008,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.254862809699606
446,1,0,1,3.044522437723423,4.30406509320417,9.1958356857733,6,1.791759469228055,7.579167967396076,7.579167967396076,0.0,0.0,0.0,7.270312886079025,7.270312886079025,0.0,0.0,7.432483807917119,0.0,0.0,1,0.0,3,0.6931471805599453,0.6931471805599453,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2009,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.755871643580617
447,1,0,1,3.044522437723423,4.927253685157205,9.710691327448153,6,1.9459101490553132,7.584264818389059,7.602401335665818,0.0,5.5134287461649825,6.570882962339584,6.324358962381311,7.325148957955575,0.0,0.0,7.543802867501509,0.0,0.0,2,0.6931471805599453,2,0.6931471805599453,0.6931471805599453,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.154779351142624
448,1,0,1,4.110873864173311,4.2633832685897595,9.32500744695431,7,1.791759469228055,7.6004023345004,7.600902459542082,0.0,0.0,0.0,6.836259277277067,6.836259277277067,6.836259277277067,0.0,7.54274354536855,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,0.6931471805599453,2.0,4.499809670330265,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.205572520488492
449,1,0,1,3.9318256327243257,3.9318256327243257,9.059633754551479,6,1.9459101490553132,7.569411792450712,7.576097340623111,0.0,0.0,0.0,6.660575149839686,6.660575149839686,6.391917113392602,0.0,7.227662498728654,0.0,0.0,2,0.0,3,0.6931471805599453,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.691071650353702
450,1,0,1,3.9318256327243257,3.9318256327243257,8.699681400989514,3,2.0794415416798357,7.575071699507561,7.602401335665818,0.0,5.805134968916488,0.0,5.765191102784844,6.476972362889683,6.22455842927536,0.0,7.076653815443951,0.0,0.0,1,0.6931471805599453,2,0.6931471805599453,0.0,1.0,0.0,5.176149732573829,0.0,0.0,0.0,0.0,0.0,6,2007,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.695247021764184
451,1,0,1,3.4339872044851463,4.2626798770413155,8.645586406184636,6,2.1972245773362196,7.565793282428515,7.603897968521881,0.0,0.0,0.0,6.70196036600254,6.70196036600254,0.0,0.0,6.70196036600254,0.0,0.0,1,0.0,2,0.6931471805599453,0.0,1.0,0.0,4.736198448394496,0.0,0.0,0.0,0.0,0.0,6,2006,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.608235644774552
452,1,0,1,3.044522437723423,4.143134726391533,11.167077412430533,7,1.791759469228055,7.588829878307813,7.588829878307813,0.0,6.486160788944089,0.0,6.778784897685177,7.335633981927201,0.0,0.0,7.335633981927201,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,1.0986122886681098,2.0,5.303304908059076,4.007333185232471,0.0,0.0,0.0,0.0,0.0,12,2006,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.542544882151386
453,1,0,1,4.110873864173311,4.2633832685897595,9.1381996941985,6,1.791759469228055,7.599401333415815,7.599901959208498,3.7612001156935624,6.610696044717759,0.0,4.875197323201151,6.771935555839602,6.767343125265392,0.0,7.471363088187097,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,0.0,2.0,4.976733742420574,4.812184355372417,0.0,0.0,0.0,0.0,0.0,7,2007,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.225875272826354
454,1,0,1,4.110873864173311,4.330733340286331,9.105090961257085,8,1.791759469228055,7.605392364814935,7.605392364814935,0.0,0.0,0.0,6.645090969505644,6.645090969505644,6.690842277418564,0.0,7.372118028337787,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,0.0,2.0,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,6,2009,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.254862809699606
